video_id,path,duration
1126,/videos/2020-02-03/bioptic-sweetness-short.mp4,12
1841,/root/bucket4/bioptic-sweetness-long.mp4,32
250,/root/bucket1/solely-hemocyte-short.mp4,12
173,/root/bucket5/solely-hemocyte-long.mp4,51
305,/media/ailurophobes-fashionably-short.mp4,28
1212,/root/bucket1/ailurophobes-fashionably-long.mp4,29
80,/root/bucket4/barging-recreancies-short.mp4,24
1337,/root/bucket1/barging-recreancies-long.mp4,27
1643,/videos/2020-02-03/owning-bilobated-short.mp4,10
743,/root/bucket4/owning-bilobated-long.mp4,53
409,/videos/2020-02-04/sparoid-refinish-short.mp4,17
557,/videos/2020-02-02/sparoid-refinish-long.mp4,33
1928,/root/bucket3/dalliances-orgastic-short.mp4,19
1068,/videos/2020-02-04/dalliances-orgastic-long.mp4,54
656,/root/bucket2/tidiest-snowshoeing-short.mp4,15
1815,/root/bucket4/tidiest-snowshoeing-long.mp4,58
53,/root/bucket2/overlooked-gynaeceums-short.mp4,23
1662,/videos/2020-02-04/overlooked-gynaeceums-long.mp4,36
1004,/videos/2020-02-02/supraliminally-wafered-short.mp4,8
18,/root/bucket5/supraliminally-wafered-long.mp4,54
1652,/videos/2020-02-01/vasectomised-transmove-short.mp4,19
1067,/videos/2020-02-02/vasectomised-transmove-long.mp4,34
31,/root/bucket4/animateness-plasmolyse-short.mp4,19
1227,/root/bucket5/animateness-plasmolyse-long.mp4,53
991,/root/bucket5/subclassify-sulphas-short.mp4,17
1251,/root/bucket5/subclassify-sulphas-long.mp4,44
35,/videos/2020-02-04/croutes-salutiferous-short.mp4,11
1203,/videos/2020-02-02/croutes-salutiferous-long.mp4,39
1218,/media/colleted-jurists-short.mp4,14
1075,/root/bucket1/colleted-jurists-long.mp4,53
1082,/videos/2020-02-02/sprayier-nondenominationalism-short.mp4,13
459,/videos/2020-02-01/sprayier-nondenominationalism-long.mp4,27
279,/videos/2020-02-01/souvlakias-licencers-short.mp4,21
920,/videos/2020-02-04/souvlakias-licencers-long.mp4,57
1383,/videos/2020-02-01/archiepiscopate-bluegown-short.mp4,10
1792,/root/bucket4/archiepiscopate-bluegown-long.mp4,55
1061,/videos/2020-02-04/tumultuousness-vodcasters-short.mp4,21
1470,/root/bucket1/tumultuousness-vodcasters-long.mp4,27
1026,/videos/2020-02-03/definability-insofar-short.mp4,25
1941,/root/bucket3/definability-insofar-long.mp4,51
558,/videos/2020-02-04/accessarily-danton-short.mp4,27
648,/root/bucket2/accessarily-danton-long.mp4,26
1335,/root/bucket1/metronomes-propositions-short.mp4,18
1520,/root/bucket3/metronomes-propositions-long.mp4,43
268,/videos/2020-02-01/firerooms-perciform-short.mp4,26
1447,/videos/2020-02-04/firerooms-perciform-long.mp4,38
902,/root/bucket4/chachkas-xiphophyllous-short.mp4,7
1396,/videos/2020-02-04/chachkas-xiphophyllous-long.mp4,45
254,/videos/2020-02-04/tormentils-corves-short.mp4,9
183,/root/bucket3/tormentils-corves-long.mp4,57
1731,/media/enfoldment-bobolink-short.mp4,5
1123,/videos/2020-02-04/enfoldment-bobolink-long.mp4,41
228,/root/bucket5/spadilles-thyrsus-short.mp4,17
812,/root/bucket1/spadilles-thyrsus-long.mp4,28
1667,/root/bucket4/morsels-borderline-short.mp4,19
335,/videos/2020-02-01/morsels-borderline-long.mp4,55
393,/root/bucket3/carpogonia-pretreating-short.mp4,14
282,/videos/2020-02-03/carpogonia-pretreating-long.mp4,52
843,/root/bucket5/fernier-odiousnesses-short.mp4,15
1844,/root/bucket1/fernier-odiousnesses-long.mp4,29
1237,/root/bucket4/bundies-ropily-short.mp4,23
438,/root/bucket4/bundies-ropily-long.mp4,35
1392,/root/bucket2/operettists-precentorship-short.mp4,28
1920,/root/bucket1/operettists-precentorship-long.mp4,37
681,/root/bucket2/endoparasites-turgidness-short.mp4,8
1331,/root/bucket4/endoparasites-turgidness-long.mp4,30
1290,/media/reviewable-globing-short.mp4,10
1329,/root/bucket4/reviewable-globing-long.mp4,35
543,/root/bucket3/trouvaille-sulfurises-short.mp4,12
549,/videos/2020-02-03/trouvaille-sulfurises-long.mp4,38
1207,/videos/2020-02-03/retreating-anabolisms-short.mp4,26
5,/root/bucket5/retreating-anabolisms-long.mp4,57
1635,/videos/2020-02-04/squirmy-capsulizing-short.mp4,11
603,/root/bucket2/squirmy-capsulizing-long.mp4,58
754,/root/bucket3/ineffectualnesses-abyssopelagic-short.mp4,20
741,/root/bucket2/ineffectualnesses-abyssopelagic-long.mp4,31
1106,/root/bucket2/plottier-tortoises-short.mp4,12
345,/root/bucket2/plottier-tortoises-long.mp4,49
1527,/root/bucket1/regularly-unroots-short.mp4,30
354,/videos/2020-02-04/regularly-unroots-long.mp4,29
726,/videos/2020-02-03/filming-bradoons-short.mp4,16
949,/videos/2020-02-02/filming-bradoons-long.mp4,50
793,/videos/2020-02-02/proportionments-mouchards-short.mp4,10
1262,/root/bucket5/proportionments-mouchards-long.mp4,57
951,/root/bucket4/shells-romanizing-short.mp4,13
808,/root/bucket3/shells-romanizing-long.mp4,44
1206,/root/bucket2/kindliness-screensaver-short.mp4,27
437,/videos/2020-02-03/kindliness-screensaver-long.mp4,48
1134,/root/bucket1/sapours-rassling-short.mp4,30
797,/root/bucket5/sapours-rassling-long.mp4,37
243,/videos/2020-02-04/incalescences-homaloids-short.mp4,6
362,/root/bucket3/incalescences-homaloids-long.mp4,44
1220,/videos/2020-02-04/herewith-areached-short.mp4,24
617,/root/bucket4/herewith-areached-long.mp4,44
962,/root/bucket2/astarboard-randems-short.mp4,30
1358,/videos/2020-02-03/astarboard-randems-long.mp4,25
695,/videos/2020-02-03/lammergeyers-kickout-short.mp4,16
1821,/videos/2020-02-02/lammergeyers-kickout-long.mp4,49
931,/root/bucket4/panzerotto-frangipanni-short.mp4,14
423,/videos/2020-02-02/panzerotto-frangipanni-long.mp4,29
899,/videos/2020-02-03/farfetchedness-overcapitalize-short.mp4,24
1401,/media/farfetchedness-overcapitalize-long.mp4,56
65,/videos/2020-02-04/laparoscopic-matamatas-short.mp4,23
481,/root/bucket5/laparoscopic-matamatas-long.mp4,48
430,/videos/2020-02-03/lightninged-cholestyramine-short.mp4,25
746,/root/bucket3/lightninged-cholestyramine-long.mp4,34
1806,/root/bucket3/unhaunted-resought-short.mp4,5
1239,/videos/2020-02-01/unhaunted-resought-long.mp4,60
1655,/videos/2020-02-02/flittering-containerise-short.mp4,25
198,/media/flittering-containerise-long.mp4,30
762,/videos/2020-02-03/getting-executing-short.mp4,22
1315,/videos/2020-02-01/getting-executing-long.mp4,27
728,/root/bucket1/signoras-pestful-short.mp4,8
600,/root/bucket4/signoras-pestful-long.mp4,30
1597,/videos/2020-02-02/uprightly-boiled-short.mp4,21
1707,/root/bucket4/uprightly-boiled-long.mp4,51
1947,/root/bucket3/sissynesses-rocker-short.mp4,27
410,/videos/2020-02-01/sissynesses-rocker-long.mp4,47
33,/videos/2020-02-03/theosophisms-hydroxyls-short.mp4,19
1795,/root/bucket2/theosophisms-hydroxyls-long.mp4,53
73,/videos/2020-02-02/resonator-aerofoils-short.mp4,9
1715,/media/resonator-aerofoils-long.mp4,41
95,/videos/2020-02-01/abuna-billon-short.mp4,25
1406,/media/abuna-billon-long.mp4,47
1381,/videos/2020-02-04/gazers-bittersweetly-short.mp4,21
1482,/root/bucket5/gazers-bittersweetly-long.mp4,43
421,/videos/2020-02-03/blanch-yolky-short.mp4,29
598,/root/bucket2/blanch-yolky-long.mp4,29
1211,/root/bucket2/kinetheodolite-kidder-short.mp4,23
291,/videos/2020-02-04/kinetheodolite-kidder-long.mp4,26
1932,/videos/2020-02-03/flambeaux-burnishments-short.mp4,17
1811,/root/bucket1/flambeaux-burnishments-long.mp4,42
322,/root/bucket2/baron-anagrammatizing-short.mp4,13
1094,/videos/2020-02-03/baron-anagrammatizing-long.mp4,53
1404,/root/bucket1/heil-gropers-short.mp4,8
303,/root/bucket5/heil-gropers-long.mp4,57
953,/videos/2020-02-02/deterge-unbloody-short.mp4,19
1623,/videos/2020-02-02/deterge-unbloody-long.mp4,45
1955,/media/abaya-greaseband-short.mp4,14
460,/root/bucket2/abaya-greaseband-long.mp4,43
1992,/videos/2020-02-02/snaggiest-merchant-short.mp4,12
1025,/videos/2020-02-03/snaggiest-merchant-long.mp4,44
1101,/videos/2020-02-01/dirigiste-protist-short.mp4,22
436,/videos/2020-02-03/dirigiste-protist-long.mp4,50
1813,/root/bucket3/glaucomatous-vaginitis-short.mp4,5
895,/root/bucket3/glaucomatous-vaginitis-long.mp4,58
788,/root/bucket4/buckayro-halloes-short.mp4,11
309,/root/bucket4/buckayro-halloes-long.mp4,57
1758,/videos/2020-02-04/overelaborations-anciently-short.mp4,15
1428,/media/overelaborations-anciently-long.mp4,59
1582,/root/bucket4/mainframes-renewed-short.mp4,28
158,/videos/2020-02-02/mainframes-renewed-long.mp4,45
647,/media/exultations-ischiatic-short.mp4,19
785,/videos/2020-02-04/exultations-ischiatic-long.mp4,38
70,/root/bucket4/obeahing-sempervivums-short.mp4,29
1822,/root/bucket5/obeahing-sempervivums-long.mp4,47
105,/root/bucket2/prolongable-triplying-short.mp4,19
141,/root/bucket3/prolongable-triplying-long.mp4,48
998,/videos/2020-02-02/madaming-doff-short.mp4,7
564,/root/bucket5/madaming-doff-long.mp4,56
1039,/root/bucket1/sporocarp-biofuels-short.mp4,27
1728,/videos/2020-02-03/sporocarp-biofuels-long.mp4,49
1572,/root/bucket4/interlaminating-tidemill-short.mp4,20
1721,/videos/2020-02-04/interlaminating-tidemill-long.mp4,46
496,/root/bucket2/counterflow-epizoa-short.mp4,19
1543,/videos/2020-02-03/counterflow-epizoa-long.mp4,29
854,/videos/2020-02-01/ren-deadwoods-short.mp4,15
1817,/root/bucket3/ren-deadwoods-long.mp4,53
614,/videos/2020-02-02/malingerers-calyptrate-short.mp4,6
289,/videos/2020-02-03/malingerers-calyptrate-long.mp4,27
1729,/root/bucket3/breachers-roentgenograms-short.mp4,14
1022,/media/breachers-roentgenograms-long.mp4,36
935,/videos/2020-02-02/intensatives-flammabilities-short.mp4,5
1849,/root/bucket5/intensatives-flammabilities-long.mp4,39
79,/videos/2020-02-01/overextravagant-guanazolos-short.mp4,27
144,/root/bucket4/overextravagant-guanazolos-long.mp4,41
504,/videos/2020-02-01/hopeful-supranationalism-short.mp4,21
1162,/root/bucket4/hopeful-supranationalism-long.mp4,38
455,/videos/2020-02-02/tridacnas-heliotropism-short.mp4,16
1692,/root/bucket1/tridacnas-heliotropism-long.mp4,37
832,/root/bucket5/upsee-fiddlesticks-short.mp4,10
1539,/videos/2020-02-04/upsee-fiddlesticks-long.mp4,60
479,/root/bucket1/unwhistleable-breakbeats-short.mp4,15
819,/media/unwhistleable-breakbeats-long.mp4,33
1698,/root/bucket3/raita-fatiguing-short.mp4,20
1656,/media/raita-fatiguing-long.mp4,46
407,/root/bucket3/preheats-haole-short.mp4,24
1204,/root/bucket2/preheats-haole-long.mp4,36
1525,/root/bucket5/straked-extendant-short.mp4,20
74,/media/straked-extendant-long.mp4,39
1764,/root/bucket2/friskers-galvanotropic-short.mp4,30
247,/videos/2020-02-02/friskers-galvanotropic-long.mp4,27
1554,/root/bucket2/emball-encyclic-short.mp4,9
1224,/root/bucket3/emball-encyclic-long.mp4,43
1536,/media/sorely-phytonadiones-short.mp4,28
1967,/root/bucket1/sorely-phytonadiones-long.mp4,52
723,/videos/2020-02-01/cauterized-appropriation-short.mp4,14
297,/root/bucket4/cauterized-appropriation-long.mp4,32
376,/root/bucket3/refrainment-wisdoms-short.mp4,20
869,/root/bucket1/refrainment-wisdoms-long.mp4,48
579,/root/bucket3/contrarinesses-swimmings-short.mp4,7
44,/root/bucket2/contrarinesses-swimmings-long.mp4,43
1522,/root/bucket3/dull-rigling-short.mp4,13
569,/root/bucket3/dull-rigling-long.mp4,60
559,/root/bucket2/streakinesses-overmelt-short.mp4,26
1062,/videos/2020-02-01/streakinesses-overmelt-long.mp4,41
1590,/root/bucket2/cognoscenti-waterworn-short.mp4,14
915,/videos/2020-02-02/cognoscenti-waterworn-long.mp4,38
567,/root/bucket2/incognitas-asepticise-short.mp4,22
909,/root/bucket5/incognitas-asepticise-long.mp4,46
171,/videos/2020-02-02/astringencies-shoots-short.mp4,22
1770,/root/bucket1/astringencies-shoots-long.mp4,41
1888,/videos/2020-02-01/prohibitiveness-peptids-short.mp4,20
784,/root/bucket1/prohibitiveness-peptids-long.mp4,37
1213,/root/bucket2/hutted-feued-short.mp4,29
988,/root/bucket5/hutted-feued-long.mp4,30
833,/root/bucket4/preboarding-cassenes-short.mp4,18
1532,/root/bucket3/preboarding-cassenes-long.mp4,45
690,/root/bucket3/corrugated-bemusedly-short.mp4,14
718,/videos/2020-02-01/corrugated-bemusedly-long.mp4,55
1693,/videos/2020-02-02/nutation-centripetalisms-short.mp4,23
1226,/videos/2020-02-04/nutation-centripetalisms-long.mp4,53
385,/root/bucket3/fetologies-drowses-short.mp4,6
834,/videos/2020-02-02/fetologies-drowses-long.mp4,42
1907,/root/bucket2/praiseworthy-enteropneustal-short.mp4,22
109,/videos/2020-02-03/praiseworthy-enteropneustal-long.mp4,30
286,/root/bucket3/gnarling-subcollege-short.mp4,19
387,/root/bucket5/gnarling-subcollege-long.mp4,44
1797,/videos/2020-02-03/rutherfords-tallats-short.mp4,8
639,/videos/2020-02-01/rutherfords-tallats-long.mp4,33
1497,/root/bucket4/offline-intercorrelated-short.mp4,6
447,/videos/2020-02-03/offline-intercorrelated-long.mp4,26
625,/root/bucket5/alineations-lordlinesses-short.mp4,22
1563,/media/alineations-lordlinesses-long.mp4,34
489,/videos/2020-02-03/gangplows-armouries-short.mp4,22
1200,/root/bucket2/gangplows-armouries-long.mp4,58
1008,/root/bucket1/extremities-imitated-short.mp4,14
365,/root/bucket3/extremities-imitated-long.mp4,34
1235,/videos/2020-02-02/steamroller-mousepieces-short.mp4,21
465,/root/bucket2/steamroller-mousepieces-long.mp4,29
1980,/videos/2020-02-03/valuers-otherguess-short.mp4,8
660,/root/bucket5/valuers-otherguess-long.mp4,54
1476,/root/bucket5/cocks-sarrasins-short.mp4,9
1741,/videos/2020-02-02/cocks-sarrasins-long.mp4,48
255,/videos/2020-02-04/ultramontanism-destructibilities-short.mp4,23
1018,/videos/2020-02-03/ultramontanism-destructibilities-long.mp4,29
38,/videos/2020-02-01/dicht-druxiest-short.mp4,21
636,/root/bucket5/dicht-druxiest-long.mp4,40
1426,/videos/2020-02-03/chields-hoten-short.mp4,17
1173,/videos/2020-02-04/chields-hoten-long.mp4,26
101,/videos/2020-02-01/smackers-hubbly-short.mp4,9
1143,/root/bucket1/smackers-hubbly-long.mp4,47
860,/root/bucket2/doyenne-seaports-short.mp4,21
1282,/videos/2020-02-04/doyenne-seaports-long.mp4,35
1350,/videos/2020-02-02/mistouches-epidotisation-short.mp4,16
1798,/root/bucket1/mistouches-epidotisation-long.mp4,47
349,/media/inconvertible-exsiccates-short.mp4,18
1756,/root/bucket3/inconvertible-exsiccates-long.mp4,44
519,/videos/2020-02-03/mackintoshes-cablet-short.mp4,29
1466,/videos/2020-02-03/mackintoshes-cablet-long.mp4,37
739,/root/bucket3/acquisitor-gab-short.mp4,7
664,/root/bucket5/acquisitor-gab-long.mp4,34
1146,/media/berleying-preferment-short.mp4,16
1564,/root/bucket4/berleying-preferment-long.mp4,31
1801,/videos/2020-02-04/horopter-pindown-short.mp4,14
1376,/videos/2020-02-04/horopter-pindown-long.mp4,41
1990,/root/bucket5/thiophens-disgruntling-short.mp4,14
1513,/root/bucket2/thiophens-disgruntling-long.mp4,45
1148,/root/bucket5/unappointed-endash-short.mp4,27
1498,/videos/2020-02-03/unappointed-endash-long.mp4,51
1065,/root/bucket5/oropharynxes-worthiness-short.mp4,18
1595,/videos/2020-02-04/oropharynxes-worthiness-long.mp4,38
500,/root/bucket3/siffles-touse-short.mp4,27
1458,/root/bucket3/siffles-touse-long.mp4,29
233,/root/bucket1/labiates-comsymp-short.mp4,7
1651,/root/bucket1/labiates-comsymp-long.mp4,32
1687,/videos/2020-02-03/rewear-gross-short.mp4,11
501,/root/bucket2/rewear-gross-long.mp4,34
1672,/root/bucket5/divinities-izars-short.mp4,14
1221,/videos/2020-02-01/divinities-izars-long.mp4,27
736,/videos/2020-02-04/tollgates-immedicably-short.mp4,25
1395,/root/bucket1/tollgates-immedicably-long.mp4,54
1921,/root/bucket1/polysemous-malacia-short.mp4,24
1808,/media/polysemous-malacia-long.mp4,53
1003,/videos/2020-02-01/naunts-regrowing-short.mp4,23
595,/root/bucket2/naunts-regrowing-long.mp4,36
707,/root/bucket2/discontinuities-reoiling-short.mp4,13
1496,/videos/2020-02-03/discontinuities-reoiling-long.mp4,33
1567,/videos/2020-02-03/divineress-febrile-short.mp4,16
604,/videos/2020-02-02/divineress-febrile-long.mp4,54
401,/media/shriveled-enervated-short.mp4,26
1241,/root/bucket2/shriveled-enervated-long.mp4,53
295,/media/vapulations-unpoisons-short.mp4,5
777,/root/bucket2/vapulations-unpoisons-long.mp4,30
278,/videos/2020-02-01/imparting-urinometer-short.mp4,16
1085,/videos/2020-02-03/imparting-urinometer-long.mp4,58
1727,/root/bucket4/duckshoves-colorers-short.mp4,9
14,/root/bucket2/duckshoves-colorers-long.mp4,54
1508,/videos/2020-02-04/unsophisticate-runout-short.mp4,7
132,/videos/2020-02-01/unsophisticate-runout-long.mp4,55
186,/videos/2020-02-01/essentialised-roisterous-short.mp4,7
355,/root/bucket4/essentialised-roisterous-long.mp4,37
974,/videos/2020-02-03/numchuck-nitpickers-short.mp4,10
997,/videos/2020-02-02/numchuck-nitpickers-long.mp4,40
1505,/videos/2020-02-03/hijackings-bishopdom-short.mp4,20
938,/root/bucket3/hijackings-bishopdom-long.mp4,44
1877,/root/bucket2/conne-carillonist-short.mp4,26
260,/root/bucket1/conne-carillonist-long.mp4,47
1178,/videos/2020-02-01/cohesions-dismayingly-short.mp4,22
753,/root/bucket1/cohesions-dismayingly-long.mp4,29
1011,/videos/2020-02-01/abaya-dedifferentiation-short.mp4,14
1614,/root/bucket3/abaya-dedifferentiation-long.mp4,30
1744,/root/bucket3/frontier-aquaplaners-short.mp4,8
955,/root/bucket3/frontier-aquaplaners-long.mp4,28
670,/media/nolition-foreslacking-short.mp4,21
1176,/root/bucket2/nolition-foreslacking-long.mp4,36
1884,/media/exabyte-senior-short.mp4,26
1271,/root/bucket4/exabyte-senior-long.mp4,28
675,/media/inanes-bemedalling-short.mp4,24
1689,/videos/2020-02-02/inanes-bemedalling-long.mp4,30
1700,/media/cavings-schlimazel-short.mp4,20
1017,/root/bucket2/cavings-schlimazel-long.mp4,37
906,/videos/2020-02-01/hulloed-petrifaction-short.mp4,23
480,/media/hulloed-petrifaction-long.mp4,47
839,/root/bucket1/cosmologist-ornithology-short.mp4,28
958,/root/bucket2/cosmologist-ornithology-long.mp4,47
1917,/videos/2020-02-01/icebergs-urolagnia-short.mp4,19
179,/videos/2020-02-03/icebergs-urolagnia-long.mp4,42
867,/root/bucket4/bottine-areosystile-short.mp4,5
630,/root/bucket5/bottine-areosystile-long.mp4,55
1434,/root/bucket3/malik-pretreatment-short.mp4,30
1886,/videos/2020-02-01/malik-pretreatment-long.mp4,47
1325,/videos/2020-02-04/garnered-adaptability-short.mp4,13
1848,/root/bucket3/garnered-adaptability-long.mp4,40
1469,/videos/2020-02-04/counteradaptation-gamahuched-short.mp4,19
713,/root/bucket5/counteradaptation-gamahuched-long.mp4,34
687,/root/bucket3/tribalisms-sargoses-short.mp4,14
1066,/root/bucket3/tribalisms-sargoses-long.mp4,30
1231,/root/bucket5/unred-pleuch-short.mp4,29
1680,/root/bucket5/unred-pleuch-long.mp4,42
1187,/videos/2020-02-02/sundris-oligomerizations-short.mp4,11
1198,/videos/2020-02-03/sundris-oligomerizations-long.mp4,50
1558,/videos/2020-02-04/bylander-excluded-short.mp4,27
167,/videos/2020-02-03/bylander-excluded-long.mp4,35
1712,/videos/2020-02-04/unbedinned-trigonal-short.mp4,12
1550,/videos/2020-02-01/unbedinned-trigonal-long.mp4,50
861,/videos/2020-02-01/prayerfully-unpolarizable-short.mp4,20
538,/root/bucket3/prayerfully-unpolarizable-long.mp4,35
415,/root/bucket3/achromatization-saffian-short.mp4,22
1829,/videos/2020-02-03/achromatization-saffian-long.mp4,56
696,/root/bucket4/parmacitie-scintillator-short.mp4,20
651,/root/bucket1/parmacitie-scintillator-long.mp4,41
1730,/root/bucket1/brers-resends-short.mp4,25
1449,/videos/2020-02-02/brers-resends-long.mp4,27
1958,/media/impropriates-allergists-short.mp4,19
1073,/root/bucket2/impropriates-allergists-long.mp4,32
469,/root/bucket1/antiquark-religionary-short.mp4,29
1036,/videos/2020-02-02/antiquark-religionary-long.mp4,50
1393,/root/bucket4/knubbles-sampled-short.mp4,25
1048,/root/bucket1/knubbles-sampled-long.mp4,25
857,/videos/2020-02-03/dumfounders-debarkation-short.mp4,8
1778,/videos/2020-02-01/dumfounders-debarkation-long.mp4,44
555,/videos/2020-02-01/besmears-summarizer-short.mp4,9
679,/root/bucket3/besmears-summarizer-long.mp4,53
1180,/root/bucket3/xylographed-epicycloidal-short.mp4,14
1399,/root/bucket5/xylographed-epicycloidal-long.mp4,25
786,/root/bucket5/uncapes-imparling-short.mp4,16
323,/videos/2020-02-01/uncapes-imparling-long.mp4,46
10,/videos/2020-02-03/farolito-fundamentalisms-short.mp4,8
193,/media/farolito-fundamentalisms-long.mp4,32
872,/media/habitation-rudds-short.mp4,12
533,/root/bucket3/habitation-rudds-long.mp4,60
388,/root/bucket4/inconcinnity-deified-short.mp4,8
719,/root/bucket5/inconcinnity-deified-long.mp4,29
1328,/root/bucket3/outlies-disobligatory-short.mp4,28
1382,/videos/2020-02-03/outlies-disobligatory-long.mp4,46
507,/videos/2020-02-03/monolatrist-bankrollers-short.mp4,29
961,/videos/2020-02-03/monolatrist-bankrollers-long.mp4,57
342,/root/bucket3/contendents-unascended-short.mp4,26
1113,/root/bucket5/contendents-unascended-long.mp4,26
1343,/videos/2020-02-02/scarey-seaquakes-short.mp4,24
1453,/root/bucket5/scarey-seaquakes-long.mp4,58
757,/videos/2020-02-02/abundance-plottered-short.mp4,21
565,/root/bucket1/abundance-plottered-long.mp4,52
184,/root/bucket4/mistaught-jols-short.mp4,25
520,/videos/2020-02-01/mistaught-jols-long.mp4,35
1769,/root/bucket5/individua-carbonyls-short.mp4,26
371,/videos/2020-02-02/individua-carbonyls-long.mp4,39
1965,/videos/2020-02-01/greening-betaxed-short.mp4,22
471,/media/greening-betaxed-long.mp4,53
257,/root/bucket3/screens-ippon-short.mp4,18
161,/root/bucket4/screens-ippon-long.mp4,55
176,/videos/2020-02-02/plottages-vomicas-short.mp4,25
1964,/root/bucket5/plottages-vomicas-long.mp4,52
1607,/root/bucket2/coches-flexitarian-short.mp4,11
1193,/media/coches-flexitarian-long.mp4,54
1415,/root/bucket1/blinking-trankums-short.mp4,11
1090,/videos/2020-02-03/blinking-trankums-long.mp4,31
807,/root/bucket4/oppilation-soundness-short.mp4,12
536,/root/bucket2/oppilation-soundness-long.mp4,37
796,/videos/2020-02-03/saturability-gelatinate-short.mp4,5
1629,/root/bucket3/saturability-gelatinate-long.mp4,36
1753,/root/bucket3/presummit-sibyllic-short.mp4,23
1559,/videos/2020-02-03/presummit-sibyllic-long.mp4,54
1397,/root/bucket5/unbury-buckers-short.mp4,6
1145,/root/bucket1/unbury-buckers-long.mp4,44
1079,/root/bucket3/clementine-microflora-short.mp4,5
1638,/media/clementine-microflora-long.mp4,59
96,/root/bucket5/acronically-noninstitutionalized-short.mp4,20
1103,/media/acronically-noninstitutionalized-long.mp4,27
299,/videos/2020-02-01/passersby-hyperkineses-short.mp4,21
1885,/root/bucket5/passersby-hyperkineses-long.mp4,29
1154,/root/bucket2/gluttonously-fertilises-short.mp4,14
277,/videos/2020-02-04/gluttonously-fertilises-long.mp4,54
601,/videos/2020-02-04/heathenizing-disnest-short.mp4,14
653,/root/bucket3/heathenizing-disnest-long.mp4,40
1774,/root/bucket2/hectoringly-preconditioning-short.mp4,28
169,/root/bucket1/hectoringly-preconditioning-long.mp4,49
156,/media/savoyards-hognuts-short.mp4,18
804,/videos/2020-02-01/savoyards-hognuts-long.mp4,42
1747,/videos/2020-02-01/pitchiness-latexes-short.mp4,23
91,/videos/2020-02-03/pitchiness-latexes-long.mp4,55
1853,/root/bucket5/doodoo-dudism-short.mp4,12
526,/root/bucket5/doodoo-dudism-long.mp4,25
1489,/root/bucket1/liftgates-merozoite-short.mp4,27
1908,/root/bucket2/liftgates-merozoite-long.mp4,42
360,/videos/2020-02-04/rapidly-vacantnesses-short.mp4,26
1257,/videos/2020-02-02/rapidly-vacantnesses-long.mp4,39
1516,/videos/2020-02-04/anabranches-ligure-short.mp4,23
1944,/root/bucket3/anabranches-ligure-long.mp4,25
68,/videos/2020-02-02/deltiologist-motley-short.mp4,10
1373,/root/bucket4/deltiologist-motley-long.mp4,26
1581,/root/bucket1/epididymal-grissino-short.mp4,29
152,/root/bucket2/epididymal-grissino-long.mp4,44
1966,/videos/2020-02-01/conjugates-confederates-short.mp4,28
1561,/media/conjugates-confederates-long.mp4,57
532,/root/bucket5/dunniewassals-scandalisers-short.mp4,20
386,/root/bucket1/dunniewassals-scandalisers-long.mp4,26
686,/root/bucket5/apocopation-crania-short.mp4,16
1534,/root/bucket4/apocopation-crania-long.mp4,58
1828,/videos/2020-02-04/begorra-hobdayed-short.mp4,30
1969,/root/bucket3/begorra-hobdayed-long.mp4,47
130,/videos/2020-02-01/resorbence-orf-short.mp4,23
54,/videos/2020-02-02/resorbence-orf-long.mp4,55
72,/videos/2020-02-03/augmenter-slaveholders-short.mp4,8
1099,/root/bucket5/augmenter-slaveholders-long.mp4,39
1892,/videos/2020-02-01/possessiveness-dogmatisms-short.mp4,26
1013,/videos/2020-02-04/possessiveness-dogmatisms-long.mp4,54
1737,/media/actins-runkled-short.mp4,13
933,/root/bucket5/actins-runkled-long.mp4,29
1265,/videos/2020-02-03/phycocyanin-meritocratic-short.mp4,8
1923,/root/bucket1/phycocyanin-meritocratic-long.mp4,40
523,/root/bucket5/zoospore-masculy-short.mp4,20
531,/media/zoospore-masculy-long.mp4,31
320,/root/bucket5/unlet-neurulas-short.mp4,19
118,/videos/2020-02-01/unlet-neurulas-long.mp4,45
1267,/videos/2020-02-01/synthesised-nontaxes-short.mp4,14
1256,/media/synthesised-nontaxes-long.mp4,28
1759,/videos/2020-02-03/spikers-motherworts-short.mp4,14
585,/root/bucket2/spikers-motherworts-long.mp4,32
213,/videos/2020-02-03/discrowned-topophilias-short.mp4,19
434,/videos/2020-02-02/discrowned-topophilias-long.mp4,31
417,/videos/2020-02-03/reinvestment-changa-short.mp4,6
1390,/root/bucket2/reinvestment-changa-long.mp4,25
456,/videos/2020-02-01/subnets-wartweed-short.mp4,12
1137,/videos/2020-02-01/subnets-wartweed-long.mp4,49
36,/root/bucket4/sodain-delimiter-short.mp4,30
1150,/videos/2020-02-01/sodain-delimiter-long.mp4,59
1097,/videos/2020-02-03/egressing-destructs-short.mp4,18
1037,/videos/2020-02-03/egressing-destructs-long.mp4,33
1859,/videos/2020-02-04/switchier-catalyst-short.mp4,5
1384,/media/switchier-catalyst-long.mp4,32
566,/root/bucket2/harshed-watchboxes-short.mp4,8
661,/videos/2020-02-02/harshed-watchboxes-long.mp4,56
552,/videos/2020-02-03/hemophilias-knots-short.mp4,24
359,/root/bucket3/hemophilias-knots-long.mp4,30
907,/media/dictatorialness-trillionaires-short.mp4,23
1339,/root/bucket2/dictatorialness-trillionaires-long.mp4,32
873,/root/bucket3/comprehended-uplook-short.mp4,23
